2026/08/06 08:25:44 INFO  : Using sha1 for hash comparisons
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/hate_video_389.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_571.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_572.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_574.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/hate_video_392.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_575.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_577.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/hate_video_394.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_584.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_586.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_590.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_595.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/hate_video_401.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/hate_video_408.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/hate_video_409.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/hate_video_412.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_606.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_608.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_610.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_612.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_618.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/hate_video_421.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_623.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_624.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_634.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/hate_video_427.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_638.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_641.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/hate_video_428.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:07 NOTICE: data/video/HateMM/All/non_hate_video_642.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_103.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_104.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_105.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_106.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_107.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_108.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_109.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_11.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_110.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_111.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_112.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_113.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_114.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_115.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_116.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_117.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_118.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_119.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_12.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_120.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_121.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_122.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_123.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_124.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_125.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_126.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_127.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_128.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_129.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_13.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_130.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_131.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_132.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_133.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_134.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_135.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_136.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_137.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_138.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_139.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_14.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_140.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_141.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_142.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_143.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_144.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_145.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_146.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_147.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_148.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_149.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_15.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_150.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_151.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_152.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_153.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_154.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_155.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_156.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_157.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_158.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_159.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_16.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_160.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_161.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_162.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_163.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_164.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_165.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_166.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_167.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_168.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_169.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_17.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_170.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_171.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_172.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_173.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_174.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_175.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_176.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_177.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_178.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_179.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_18.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_180.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_181.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_182.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_183.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_184.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_185.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_186.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_187.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_188.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_189.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_19.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_190.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_191.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_192.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_193.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_194.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_195.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_196.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_197.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_198.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_199.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_2.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_20.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_200.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_201.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_202.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_203.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_204.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_205.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_206.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_207.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_208.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_209.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_21.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_210.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_211.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_212.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_213.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_214.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_215.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_216.mp4: Can't follow symlink without -L/--copy-links
2026/08/06 08:26:09 NOTICE: data/video/ImpliHateVid/All/EX_217.mp4: Can't follow symlink without -L/--copy-links
